pokemon_id,name,is_legendary,is_mythical,evolves_from_id,evolution_chain_url,growth_rate,created_at,gacha_tier
680,doublade,false,false,679,https://pokeapi.co/api/v2/evolution-chain/349/,medium,2026-03-06 14:04:26.427705+00,3
681,aegislash,false,false,680,https://pokeapi.co/api/v2/evolution-chain/349/,medium,2026-03-06 14:04:34.011336+00,3
682,spritzee,false,false,,https://pokeapi.co/api/v2/evolution-chain/350/,medium,2026-03-06 14:04:38.254741+00,3
683,aromatisse,false,false,682,https://pokeapi.co/api/v2/evolution-chain/350/,medium,2026-03-06 14:04:43.260726+00,3
684,swirlix,false,false,,https://pokeapi.co/api/v2/evolution-chain/351/,medium,2026-03-06 14:04:47.636916+00,3
685,slurpuff,false,false,684,https://pokeapi.co/api/v2/evolution-chain/351/,medium,2026-03-06 14:04:52.256518+00,3
686,inkay,false,false,,https://pokeapi.co/api/v2/evolution-chain/352/,medium,2026-03-06 14:04:57.340771+00,3
687,malamar,false,false,686,https://pokeapi.co/api/v2/evolution-chain/352/,medium,2026-03-06 14:05:02.400309+00,3
688,binacle,false,false,,https://pokeapi.co/api/v2/evolution-chain/353/,medium,2026-03-06 14:05:06.629249+00,3
689,barbaracle,false,false,688,https://pokeapi.co/api/v2/evolution-chain/353/,medium,2026-03-06 14:05:11.154681+00,3
690,skrelp,false,false,,https://pokeapi.co/api/v2/evolution-chain/354/,medium,2026-03-06 14:05:15.388738+00,3
691,dragalge,false,false,690,https://pokeapi.co/api/v2/evolution-chain/354/,medium,2026-03-06 14:05:20.142007+00,3
692,clauncher,false,false,,https://pokeapi.co/api/v2/evolution-chain/355/,slow,2026-03-06 14:05:24.40439+00,3
693,clawitzer,false,false,692,https://pokeapi.co/api/v2/evolution-chain/355/,slow,2026-03-06 14:05:29.504819+00,3
694,helioptile,false,false,,https://pokeapi.co/api/v2/evolution-chain/356/,medium,2026-03-06 14:05:33.320924+00,3
695,heliolisk,false,false,694,https://pokeapi.co/api/v2/evolution-chain/356/,medium,2026-03-06 14:05:37.396754+00,3
696,tyrunt,false,false,,https://pokeapi.co/api/v2/evolution-chain/357/,medium,2026-03-06 14:05:41.455458+00,3
697,tyrantrum,false,false,696,https://pokeapi.co/api/v2/evolution-chain/357/,medium,2026-03-06 14:05:48.923035+00,3
698,amaura,false,false,,https://pokeapi.co/api/v2/evolution-chain/358/,medium,2026-03-06 14:05:53.79425+00,3
699,aurorus,false,false,698,https://pokeapi.co/api/v2/evolution-chain/358/,medium,2026-03-06 14:05:59.043764+00,3
700,sylveon,false,false,133,https://pokeapi.co/api/v2/evolution-chain/67/,medium,2026-03-06 14:06:07.310402+00,3
701,hawlucha,false,false,,https://pokeapi.co/api/v2/evolution-chain/359/,medium,2026-03-06 14:06:12.556107+00,3
702,dedenne,false,false,,https://pokeapi.co/api/v2/evolution-chain/360/,medium,2026-03-06 14:06:16.911933+00,3
703,carbink,false,false,,https://pokeapi.co/api/v2/evolution-chain/361/,slow,2026-03-06 14:06:21.521959+00,3
704,goomy,false,false,,https://pokeapi.co/api/v2/evolution-chain/362/,slow,2026-03-06 14:06:26.184191+00,4
705,sliggoo,false,false,704,https://pokeapi.co/api/v2/evolution-chain/362/,slow,2026-03-06 14:06:30.398047+00,3
706,goodra,false,false,705,https://pokeapi.co/api/v2/evolution-chain/362/,slow,2026-03-06 14:06:35.43822+00,3
707,klefki,false,false,,https://pokeapi.co/api/v2/evolution-chain/363/,fast,2026-03-06 14:06:40.164778+00,3
708,phantump,false,false,,https://pokeapi.co/api/v2/evolution-chain/364/,medium,2026-03-06 14:06:44.58521+00,3
709,trevenant,false,false,708,https://pokeapi.co/api/v2/evolution-chain/364/,medium,2026-03-06 14:06:51.937996+00,3
710,pumpkaboo,false,false,,https://pokeapi.co/api/v2/evolution-chain/365/,medium,2026-03-06 14:06:55.630431+00,3
711,gourgeist,false,false,710,https://pokeapi.co/api/v2/evolution-chain/365/,medium,2026-03-06 14:07:00.066248+00,3
712,bergmite,false,false,,https://pokeapi.co/api/v2/evolution-chain/366/,medium,2026-03-06 14:07:05.450512+00,3
713,avalugg,false,false,712,https://pokeapi.co/api/v2/evolution-chain/366/,medium,2026-03-06 14:07:10.671312+00,3
714,noibat,false,false,,https://pokeapi.co/api/v2/evolution-chain/367/,medium,2026-03-07 22:38:09.013387+00,4
715,noivern,false,false,714,https://pokeapi.co/api/v2/evolution-chain/367/,medium,2026-03-07 22:38:14.444811+00,4
716,xerneas,true,false,,https://pokeapi.co/api/v2/evolution-chain/368/,slow,2026-03-06 14:07:15.960684+00,6
717,yveltal,true,false,,https://pokeapi.co/api/v2/evolution-chain/369/,slow,2026-03-06 14:07:21.239494+00,6
718,zygarde,true,false,,https://pokeapi.co/api/v2/evolution-chain/370/,slow,2026-03-06 14:07:26.499391+00,6
719,diancie,false,true,,https://pokeapi.co/api/v2/evolution-chain/371/,slow,2026-03-07 22:38:37.34587+00,5
720,hoopa,false,true,,https://pokeapi.co/api/v2/evolution-chain/372/,slow,2026-03-07 22:38:42.88673+00,5
721,volcanion,false,true,,https://pokeapi.co/api/v2/evolution-chain/373/,slow,2026-03-07 22:38:48.294971+00,5
722,rowlet,false,false,,https://pokeapi.co/api/v2/evolution-chain/374/,medium-slow,2026-03-06 14:07:31.585644+00,4
723,dartrix,false,false,722,https://pokeapi.co/api/v2/evolution-chain/374/,medium-slow,2026-03-06 14:07:36.646956+00,3
724,decidueye,false,false,723,https://pokeapi.co/api/v2/evolution-chain/374/,medium-slow,2026-03-06 14:07:41.502688+00,3
725,litten,false,false,,https://pokeapi.co/api/v2/evolution-chain/375/,medium-slow,2026-03-06 14:07:45.575979+00,4
726,torracat,false,false,725,https://pokeapi.co/api/v2/evolution-chain/375/,medium-slow,2026-03-06 14:07:49.657332+00,3
727,incineroar,false,false,726,https://pokeapi.co/api/v2/evolution-chain/375/,medium-slow,2026-03-06 14:07:57.63276+00,3
728,popplio,false,false,,https://pokeapi.co/api/v2/evolution-chain/376/,medium-slow,2026-03-06 14:08:01.887901+00,4
729,brionne,false,false,728,https://pokeapi.co/api/v2/evolution-chain/376/,medium-slow,2026-03-06 14:08:06.131825+00,3
730,primarina,false,false,729,https://pokeapi.co/api/v2/evolution-chain/376/,medium-slow,2026-03-06 14:08:10.644943+00,3
731,pikipek,false,false,,https://pokeapi.co/api/v2/evolution-chain/377/,medium,2026-03-06 14:08:14.222427+00,3
732,trumbeak,false,false,731,https://pokeapi.co/api/v2/evolution-chain/377/,medium,2026-03-06 14:08:17.860108+00,3
733,toucannon,false,false,732,https://pokeapi.co/api/v2/evolution-chain/377/,medium,2026-03-06 14:08:21.845112+00,3
734,yungoos,false,false,,https://pokeapi.co/api/v2/evolution-chain/378/,medium,2026-03-06 14:08:26.501839+00,3
735,gumshoos,false,false,734,https://pokeapi.co/api/v2/evolution-chain/378/,medium,2026-03-06 14:08:31.061973+00,3
736,grubbin,false,false,,https://pokeapi.co/api/v2/evolution-chain/379/,medium,2026-03-06 14:08:34.208805+00,3
737,charjabug,false,false,736,https://pokeapi.co/api/v2/evolution-chain/379/,medium,2026-03-06 14:08:37.888127+00,3
738,vikavolt,false,false,737,https://pokeapi.co/api/v2/evolution-chain/379/,medium,2026-03-06 14:08:43.042494+00,3
739,crabrawler,false,false,,https://pokeapi.co/api/v2/evolution-chain/380/,medium,2026-03-06 14:08:47.270097+00,3
740,crabominable,false,false,739,https://pokeapi.co/api/v2/evolution-chain/380/,medium,2026-03-06 14:08:51.691948+00,3
741,oricorio,false,false,,https://pokeapi.co/api/v2/evolution-chain/381/,medium,2026-03-06 14:08:56.523363+00,3
742,cutiefly,false,false,,https://pokeapi.co/api/v2/evolution-chain/382/,medium,2026-03-06 14:09:00.12883+00,4
743,ribombee,false,false,742,https://pokeapi.co/api/v2/evolution-chain/382/,medium,2026-03-06 14:09:04.085874+00,4
744,rockruff,false,false,,https://pokeapi.co/api/v2/evolution-chain/383/,medium,2026-03-06 14:09:11.331045+00,3
745,lycanroc,false,false,744,https://pokeapi.co/api/v2/evolution-chain/383/,medium,2026-03-06 14:09:16.449549+00,3
746,wishiwashi,false,false,,https://pokeapi.co/api/v2/evolution-chain/384/,fast,2026-03-06 14:09:20.63036+00,3
747,mareanie,false,false,,https://pokeapi.co/api/v2/evolution-chain/385/,medium,2026-03-06 14:09:24.37911+00,3
748,toxapex,false,false,747,https://pokeapi.co/api/v2/evolution-chain/385/,medium,2026-03-06 14:09:28.371863+00,3
749,mudbray,false,false,,https://pokeapi.co/api/v2/evolution-chain/386/,medium,2026-03-06 14:09:35.688713+00,3
750,mudsdale,false,false,749,https://pokeapi.co/api/v2/evolution-chain/386/,medium,2026-03-06 14:09:39.716983+00,3
751,dewpider,false,false,,https://pokeapi.co/api/v2/evolution-chain/387/,medium,2026-03-06 14:09:44.043972+00,3
752,araquanid,false,false,751,https://pokeapi.co/api/v2/evolution-chain/387/,medium,2026-03-06 14:09:48.418105+00,3
753,fomantis,false,false,,https://pokeapi.co/api/v2/evolution-chain/388/,medium,2026-03-06 14:09:51.676483+00,3
754,lurantis,false,false,753,https://pokeapi.co/api/v2/evolution-chain/388/,medium,2026-03-06 14:09:55.863927+00,3
755,morelull,false,false,,https://pokeapi.co/api/v2/evolution-chain/389/,medium,2026-03-06 14:09:59.762293+00,3
756,shiinotic,false,false,755,https://pokeapi.co/api/v2/evolution-chain/389/,medium,2026-03-06 14:10:03.666966+00,3
757,salandit,false,false,,https://pokeapi.co/api/v2/evolution-chain/390/,medium,2026-03-06 14:10:08.006573+00,3
758,salazzle,false,false,757,https://pokeapi.co/api/v2/evolution-chain/390/,medium,2026-03-06 14:10:16.232885+00,3
759,stufful,false,false,,https://pokeapi.co/api/v2/evolution-chain/391/,medium,2026-03-06 14:10:20.44969+00,3
760,bewear,false,false,759,https://pokeapi.co/api/v2/evolution-chain/391/,medium,2026-03-06 14:10:24.788296+00,3
761,bounsweet,false,false,,https://pokeapi.co/api/v2/evolution-chain/392/,medium-slow,2026-03-06 14:10:27.808276+00,3
762,steenee,false,false,761,https://pokeapi.co/api/v2/evolution-chain/392/,medium-slow,2026-03-06 14:10:31.64015+00,3
763,tsareena,false,false,762,https://pokeapi.co/api/v2/evolution-chain/392/,medium-slow,2026-03-06 14:10:39.81989+00,3
764,comfey,false,false,,https://pokeapi.co/api/v2/evolution-chain/393/,fast,2026-03-06 14:10:45.162226+00,3
765,oranguru,false,false,,https://pokeapi.co/api/v2/evolution-chain/394/,slow,2026-03-06 14:10:49.480341+00,3
766,passimian,false,false,,https://pokeapi.co/api/v2/evolution-chain/395/,slow,2026-03-06 14:10:53.988452+00,3
767,wimpod,false,false,,https://pokeapi.co/api/v2/evolution-chain/396/,medium,2026-03-06 14:10:55.569477+00,3
768,golisopod,false,false,767,https://pokeapi.co/api/v2/evolution-chain/396/,medium,2026-03-06 14:11:01.634264+00,3
769,sandygast,false,false,,https://pokeapi.co/api/v2/evolution-chain/397/,medium,2026-03-06 14:11:07.083509+00,3
770,palossand,false,false,769,https://pokeapi.co/api/v2/evolution-chain/397/,medium,2026-03-06 14:11:12.603145+00,3
771,pyukumuku,false,false,,https://pokeapi.co/api/v2/evolution-chain/398/,fast,2026-03-06 14:11:18.880088+00,3
772,type-null,true,false,,https://pokeapi.co/api/v2/evolution-chain/399/,slow,2026-03-06 14:11:25.0717+00,3
773,silvally,true,false,772,https://pokeapi.co/api/v2/evolution-chain/399/,slow,2026-03-06 14:11:31.697783+00,3
774,minior,false,false,,https://pokeapi.co/api/v2/evolution-chain/400/,medium-slow,2026-03-06 14:11:37.270856+00,3
775,komala,false,false,,https://pokeapi.co/api/v2/evolution-chain/401/,slow,2026-03-06 14:11:44.658264+00,3
776,turtonator,false,false,,https://pokeapi.co/api/v2/evolution-chain/402/,medium,2026-03-06 14:11:50.282009+00,3
777,togedemaru,false,false,,https://pokeapi.co/api/v2/evolution-chain/403/,medium,2026-03-06 14:11:55.664428+00,3
778,mimikyu,false,false,,https://pokeapi.co/api/v2/evolution-chain/404/,medium,2026-03-06 14:12:01.544695+00,3
779,bruxish,false,false,,https://pokeapi.co/api/v2/evolution-chain/405/,medium,2026-03-06 14:12:06.720268+00,3
780,drampa,false,false,,https://pokeapi.co/api/v2/evolution-chain/406/,medium,2026-03-06 14:12:12.389863+00,3
781,dhelmise,false,false,,https://pokeapi.co/api/v2/evolution-chain/407/,medium,2026-03-06 14:12:18.312029+00,3
782,jangmo-o,false,false,,https://pokeapi.co/api/v2/evolution-chain/408/,slow,2026-03-06 14:12:23.658984+00,4
783,hakamo-o,false,false,782,https://pokeapi.co/api/v2/evolution-chain/408/,slow,2026-03-06 14:12:29.781374+00,3
784,kommo-o,false,false,783,https://pokeapi.co/api/v2/evolution-chain/408/,slow,2026-03-06 14:12:38.519794+00,3
785,tapu-koko,true,false,,https://pokeapi.co/api/v2/evolution-chain/409/,slow,2026-03-06 14:12:47.78598+00,3
786,tapu-lele,true,false,,https://pokeapi.co/api/v2/evolution-chain/410/,slow,2026-03-06 14:12:53.577637+00,3
787,tapu-bulu,true,false,,https://pokeapi.co/api/v2/evolution-chain/411/,slow,2026-03-06 14:13:00.096407+00,3
788,tapu-fini,true,false,,https://pokeapi.co/api/v2/evolution-chain/412/,slow,2026-03-06 14:13:06.909479+00,3
789,cosmog,true,false,,https://pokeapi.co/api/v2/evolution-chain/413/,slow,2026-03-07 22:55:24.877376+00,3
790,cosmoem,true,false,789,https://pokeapi.co/api/v2/evolution-chain/413/,slow,2026-03-07 22:55:24.850695+00,3
791,solgaleo,true,false,790,https://pokeapi.co/api/v2/evolution-chain/413/,slow,2026-03-06 14:13:13.303354+00,6
792,lunala,true,false,790,https://pokeapi.co/api/v2/evolution-chain/413/,slow,2026-03-06 14:13:19.541152+00,6
793,nihilego,false,false,,https://pokeapi.co/api/v2/evolution-chain/414/,slow,2026-03-06 14:13:33.243+00,5
794,buzzwole,false,false,,https://pokeapi.co/api/v2/evolution-chain/415/,slow,2026-03-06 14:13:40.303384+00,5
795,pheromosa,false,false,,https://pokeapi.co/api/v2/evolution-chain/416/,slow,2026-03-06 14:13:47.230289+00,5
796,xurkitree,false,false,,https://pokeapi.co/api/v2/evolution-chain/417/,slow,2026-03-06 14:13:56.657351+00,5
797,celesteela,false,false,,https://pokeapi.co/api/v2/evolution-chain/418/,slow,2026-03-06 14:14:03.149869+00,5
798,kartana,false,false,,https://pokeapi.co/api/v2/evolution-chain/419/,slow,2026-03-06 14:14:09.812834+00,5
799,guzzlord,false,false,,https://pokeapi.co/api/v2/evolution-chain/420/,slow,2026-03-06 14:14:16.97438+00,5
800,necrozma,true,false,,https://pokeapi.co/api/v2/evolution-chain/421/,slow,2026-03-06 14:13:26.347461+00,6
801,magearna,false,true,,https://pokeapi.co/api/v2/evolution-chain/422/,slow,2026-03-07 22:55:34.337917+00,5
802,marshadow,false,true,,https://pokeapi.co/api/v2/evolution-chain/423/,slow,2026-03-07 22:55:34.35272+00,5
803,poipole,false,false,,https://pokeapi.co/api/v2/evolution-chain/424/,slow,2026-03-06 14:14:22.163084+00,5
804,naganadel,false,false,803,https://pokeapi.co/api/v2/evolution-chain/424/,slow,2026-03-06 14:14:28.565711+00,5
805,stakataka,false,false,,https://pokeapi.co/api/v2/evolution-chain/425/,slow,2026-03-06 14:14:37.931756+00,5
806,blacephalon,false,false,,https://pokeapi.co/api/v2/evolution-chain/426/,slow,2026-03-06 14:14:44.13384+00,5
807,zeraora,false,true,,https://pokeapi.co/api/v2/evolution-chain/427/,slow,2026-03-07 22:55:34.132524+00,5
808,meltan,false,true,,https://pokeapi.co/api/v2/evolution-chain/428/,slow,2026-03-07 22:55:32.858645+00,5
809,melmetal,false,true,808,https://pokeapi.co/api/v2/evolution-chain/429/,slow,2026-03-07 22:55:33.946925+00,5
810,grookey,false,false,,https://pokeapi.co/api/v2/evolution-chain/430/,medium-slow,2026-03-06 14:14:48.064593+00,4
811,thwackey,false,false,810,https://pokeapi.co/api/v2/evolution-chain/430/,medium-slow,2026-03-06 14:14:52.547286+00,3
812,rillaboom,false,false,811,https://pokeapi.co/api/v2/evolution-chain/430/,medium-slow,2026-03-06 14:14:58.289859+00,3
813,scorbunny,false,false,,https://pokeapi.co/api/v2/evolution-chain/431/,medium-slow,2026-03-06 14:15:02.610739+00,4
814,raboot,false,false,813,https://pokeapi.co/api/v2/evolution-chain/431/,medium-slow,2026-03-06 14:15:06.887481+00,3
815,cinderace,false,false,814,https://pokeapi.co/api/v2/evolution-chain/431/,medium-slow,2026-03-06 14:15:12.087625+00,3
816,sobble,false,false,,https://pokeapi.co/api/v2/evolution-chain/432/,medium-slow,2026-03-06 14:15:16.302885+00,4
817,drizzile,false,false,816,https://pokeapi.co/api/v2/evolution-chain/432/,medium-slow,2026-03-06 14:15:20.299819+00,3
818,inteleon,false,false,817,https://pokeapi.co/api/v2/evolution-chain/432/,medium-slow,2026-03-06 14:15:25.396869+00,3
819,skwovet,false,false,,https://pokeapi.co/api/v2/evolution-chain/433/,medium,2026-03-06 14:15:30.21888+00,3
820,greedent,false,false,819,https://pokeapi.co/api/v2/evolution-chain/433/,medium,2026-03-06 14:15:38.404299+00,3
821,rookidee,false,false,,https://pokeapi.co/api/v2/evolution-chain/434/,medium-slow,2026-03-06 14:15:44.602347+00,3
822,corvisquire,false,false,821,https://pokeapi.co/api/v2/evolution-chain/434/,medium-slow,2026-03-06 14:15:47.639129+00,3
823,corviknight,false,false,822,https://pokeapi.co/api/v2/evolution-chain/434/,medium-slow,2026-03-06 14:15:51.514124+00,3
824,blipbug,false,false,,https://pokeapi.co/api/v2/evolution-chain/435/,medium,2026-03-06 14:15:52.629924+00,3
825,dottler,false,false,824,https://pokeapi.co/api/v2/evolution-chain/435/,medium,2026-03-06 14:15:54.259279+00,3
826,orbeetle,false,false,825,https://pokeapi.co/api/v2/evolution-chain/435/,medium,2026-03-06 14:15:58.361394+00,3
827,nickit,false,false,,https://pokeapi.co/api/v2/evolution-chain/436/,fast,2026-03-06 14:16:01.497737+00,3
828,thievul,false,false,827,https://pokeapi.co/api/v2/evolution-chain/436/,fast,2026-03-06 14:16:05.058974+00,3
829,gossifleur,false,false,,https://pokeapi.co/api/v2/evolution-chain/437/,medium,2026-03-06 14:16:08.047128+00,3
830,eldegoss,false,false,829,https://pokeapi.co/api/v2/evolution-chain/437/,medium,2026-03-06 14:16:11.582838+00,3
831,wooloo,false,false,,https://pokeapi.co/api/v2/evolution-chain/438/,medium,2026-03-06 14:16:14.962445+00,3
832,dubwool,false,false,831,https://pokeapi.co/api/v2/evolution-chain/438/,medium,2026-03-06 14:16:18.521471+00,3
833,chewtle,false,false,,https://pokeapi.co/api/v2/evolution-chain/439/,medium,2026-03-06 14:16:21.307552+00,3
834,drednaw,false,false,833,https://pokeapi.co/api/v2/evolution-chain/439/,medium,2026-03-06 14:16:25.120585+00,3
835,yamper,false,false,,https://pokeapi.co/api/v2/evolution-chain/440/,fast,2026-03-06 14:16:28.31428+00,3
836,boltund,false,false,835,https://pokeapi.co/api/v2/evolution-chain/440/,fast,2026-03-06 14:16:31.739934+00,3
837,rolycoly,false,false,,https://pokeapi.co/api/v2/evolution-chain/441/,medium-slow,2026-03-06 14:16:34.583475+00,3
838,carkol,false,false,837,https://pokeapi.co/api/v2/evolution-chain/441/,medium-slow,2026-03-06 14:16:38.13934+00,3
839,coalossal,false,false,838,https://pokeapi.co/api/v2/evolution-chain/441/,medium-slow,2026-03-06 14:16:41.895954+00,3
840,applin,false,false,,https://pokeapi.co/api/v2/evolution-chain/442/,slow-then-very-fast,2026-03-06 14:16:43.198856+00,3
841,flapple,false,false,840,https://pokeapi.co/api/v2/evolution-chain/442/,slow-then-very-fast,2026-03-06 14:16:50.620575+00,3
842,appletun,false,false,840,https://pokeapi.co/api/v2/evolution-chain/442/,slow-then-very-fast,2026-03-06 14:16:55.468792+00,3
843,silicobra,false,false,,https://pokeapi.co/api/v2/evolution-chain/443/,medium,2026-03-06 14:16:58.734204+00,3
844,sandaconda,false,false,843,https://pokeapi.co/api/v2/evolution-chain/443/,medium,2026-03-06 14:17:02.157657+00,3
845,cramorant,false,false,,https://pokeapi.co/api/v2/evolution-chain/444/,medium,2026-03-06 14:17:05.54208+00,3
846,arrokuda,false,false,,https://pokeapi.co/api/v2/evolution-chain/445/,slow,2026-03-06 14:17:08.740141+00,3
847,barraskewda,false,false,846,https://pokeapi.co/api/v2/evolution-chain/445/,slow,2026-03-06 14:17:11.970867+00,3
848,toxel,false,false,,https://pokeapi.co/api/v2/evolution-chain/446/,medium-slow,2026-03-06 14:17:14.0488+00,3
849,toxtricity,false,false,848,https://pokeapi.co/api/v2/evolution-chain/446/,medium-slow,2026-03-06 14:17:19.121441+00,3
850,sizzlipede,false,false,,https://pokeapi.co/api/v2/evolution-chain/447/,medium,2026-03-06 14:17:22.62827+00,3
851,centiskorch,false,false,850,https://pokeapi.co/api/v2/evolution-chain/447/,medium,2026-03-06 14:17:26.25726+00,3
852,clobbopus,false,false,,https://pokeapi.co/api/v2/evolution-chain/448/,medium-slow,2026-03-06 14:17:29.326481+00,3
853,grapploct,false,false,852,https://pokeapi.co/api/v2/evolution-chain/448/,medium-slow,2026-03-06 14:17:33.360139+00,3
854,sinistea,false,false,,https://pokeapi.co/api/v2/evolution-chain/449/,medium,2026-03-06 14:17:36.790674+00,3
855,polteageist,false,false,854,https://pokeapi.co/api/v2/evolution-chain/449/,medium,2026-03-06 14:17:41.10268+00,3
856,hatenna,false,false,,https://pokeapi.co/api/v2/evolution-chain/450/,slow,2026-03-06 14:17:44.366961+00,3
857,hattrem,false,false,856,https://pokeapi.co/api/v2/evolution-chain/450/,slow,2026-03-06 14:17:47.833427+00,3
858,hatterene,false,false,857,https://pokeapi.co/api/v2/evolution-chain/450/,slow,2026-03-06 14:17:51.75501+00,3
859,impidimp,false,false,,https://pokeapi.co/api/v2/evolution-chain/451/,medium,2026-03-06 14:17:55.396221+00,3
860,morgrem,false,false,859,https://pokeapi.co/api/v2/evolution-chain/451/,medium,2026-03-06 14:17:59.161413+00,3
861,grimmsnarl,false,false,860,https://pokeapi.co/api/v2/evolution-chain/451/,medium,2026-03-06 14:18:06.707364+00,3
862,obstagoon,false,false,264,https://pokeapi.co/api/v2/evolution-chain/134/,medium,2026-03-06 14:18:11.81073+00,3
863,perrserker,false,false,52,https://pokeapi.co/api/v2/evolution-chain/22/,medium,2026-03-06 14:18:15.888465+00,3
864,cursola,false,false,222,https://pokeapi.co/api/v2/evolution-chain/113/,fast,2026-03-06 14:18:19.476722+00,3
865,sirfetchd,false,false,83,https://pokeapi.co/api/v2/evolution-chain/35/,medium,2026-03-06 14:18:24.140035+00,3
866,mr-rime,false,false,122,https://pokeapi.co/api/v2/evolution-chain/57/,medium,2026-03-06 14:18:29.129827+00,3
867,runerigus,false,false,562,https://pokeapi.co/api/v2/evolution-chain/287/,medium,2026-03-06 14:18:33.784263+00,3
868,milcery,false,false,,https://pokeapi.co/api/v2/evolution-chain/452/,medium,2026-03-06 14:18:37.330712+00,3
869,alcremie,false,false,868,https://pokeapi.co/api/v2/evolution-chain/452/,medium,2026-03-06 14:18:41.108479+00,3
870,falinks,false,false,,https://pokeapi.co/api/v2/evolution-chain/453/,medium,2026-03-06 14:18:44.961004+00,3
871,pincurchin,false,false,,https://pokeapi.co/api/v2/evolution-chain/454/,medium,2026-03-06 14:18:48.644037+00,3
872,snom,false,false,,https://pokeapi.co/api/v2/evolution-chain/455/,medium,2026-03-06 14:18:49.976108+00,3
873,frosmoth,false,false,872,https://pokeapi.co/api/v2/evolution-chain/455/,medium,2026-03-06 14:18:54.777976+00,3
874,stonjourner,false,false,,https://pokeapi.co/api/v2/evolution-chain/456/,slow,2026-03-06 14:18:58.320535+00,3
875,eiscue,false,false,,https://pokeapi.co/api/v2/evolution-chain/457/,slow,2026-03-06 14:19:01.900983+00,3
876,indeedee,false,false,,https://pokeapi.co/api/v2/evolution-chain/458/,fast,2026-03-06 14:19:05.656095+00,3
877,morpeko,false,false,,https://pokeapi.co/api/v2/evolution-chain/459/,medium,2026-03-06 14:19:09.534009+00,3
878,cufant,false,false,,https://pokeapi.co/api/v2/evolution-chain/460/,medium,2026-03-06 14:19:13.015032+00,3
879,copperajah,false,false,878,https://pokeapi.co/api/v2/evolution-chain/460/,medium,2026-03-06 14:19:17.157243+00,3
880,dracozolt,false,false,,https://pokeapi.co/api/v2/evolution-chain/461/,slow,2026-03-06 14:19:20.76479+00,3
881,arctozolt,false,false,,https://pokeapi.co/api/v2/evolution-chain/462/,slow,2026-03-06 14:19:24.266007+00,3
882,dracovish,false,false,,https://pokeapi.co/api/v2/evolution-chain/463/,slow,2026-03-06 14:19:27.929482+00,3
883,arctovish,false,false,,https://pokeapi.co/api/v2/evolution-chain/464/,slow,2026-03-06 14:19:31.495769+00,3
884,duraludon,false,false,,https://pokeapi.co/api/v2/evolution-chain/465/,medium,2026-03-06 14:19:35.338903+00,3
885,dreepy,false,false,,https://pokeapi.co/api/v2/evolution-chain/466/,slow,2026-03-06 14:19:37.049682+00,4
886,drakloak,false,false,885,https://pokeapi.co/api/v2/evolution-chain/466/,slow,2026-03-06 14:19:44.580432+00,3
887,dragapult,false,false,886,https://pokeapi.co/api/v2/evolution-chain/466/,slow,2026-03-06 14:19:52.617828+00,3
888,zacian,true,false,,https://pokeapi.co/api/v2/evolution-chain/467/,slow,2026-03-06 14:19:56.499934+00,6
889,zamazenta,true,false,,https://pokeapi.co/api/v2/evolution-chain/468/,slow,2026-03-06 14:20:00.186561+00,6
890,eternatus,true,false,,https://pokeapi.co/api/v2/evolution-chain/469/,slow,2026-03-06 14:20:04.501959+00,6
891,kubfu,true,false,,https://pokeapi.co/api/v2/evolution-chain/470/,slow,2026-03-06 14:20:08.385736+00,3
892,urshifu,true,false,891,https://pokeapi.co/api/v2/evolution-chain/470/,slow,2026-03-06 14:20:13.321712+00,3
893,zarude,false,true,,https://pokeapi.co/api/v2/evolution-chain/471/,slow,2026-03-06 14:20:17.845668+00,5
894,regieleki,true,false,,https://pokeapi.co/api/v2/evolution-chain/472/,slow,2026-03-06 14:20:22.059547+00,3
895,regidrago,true,false,,https://pokeapi.co/api/v2/evolution-chain/473/,slow,2026-03-06 14:20:25.976174+00,3
896,glastrier,true,false,,https://pokeapi.co/api/v2/evolution-chain/474/,slow,2026-03-06 14:20:29.566905+00,3
897,spectrier,true,false,,https://pokeapi.co/api/v2/evolution-chain/475/,slow,2026-03-06 14:20:33.25748+00,3
898,calyrex,true,false,,https://pokeapi.co/api/v2/evolution-chain/476/,slow,2026-03-06 14:20:37.692459+00,3
899,wyrdeer,false,false,234,https://pokeapi.co/api/v2/evolution-chain/120/,slow,2026-03-07 22:56:04.837968+00,3
900,kleavor,false,false,123,https://pokeapi.co/api/v2/evolution-chain/58/,medium,2026-03-07 22:56:05.262048+00,3
901,ursaluna,false,false,217,https://pokeapi.co/api/v2/evolution-chain/110/,medium,2026-03-07 22:56:09.066805+00,3
902,basculegion,false,false,550,https://pokeapi.co/api/v2/evolution-chain/280/,medium,2026-03-07 22:56:08.947909+00,3
903,sneasler,false,false,215,https://pokeapi.co/api/v2/evolution-chain/109/,medium-slow,2026-03-07 22:56:08.83461+00,3
904,overqwil,false,false,211,https://pokeapi.co/api/v2/evolution-chain/106/,medium,2026-03-07 22:56:09.151495+00,3
905,enamorus,true,false,,https://pokeapi.co/api/v2/evolution-chain/477/,slow,2026-03-07 22:56:09.082647+00,3
906,sprigatito,false,false,,https://pokeapi.co/api/v2/evolution-chain/478/,medium-slow,2026-03-06 14:20:41.160033+00,4
907,floragato,false,false,906,https://pokeapi.co/api/v2/evolution-chain/478/,medium-slow,2026-03-06 14:20:44.873489+00,3
